created_at,entry_id,field1,field2,latitude,longitude,elevation,status
2022-11-06T02:49:33+05:30,9315,0,24877,,,,
2022-11-06T02:50:03+05:30,9316,0,24877,,,,
2022-11-06T02:50:34+05:30,9317,0,24877,,,,
2022-11-06T02:51:05+05:30,9318,0,24877,,,,
2022-11-06T02:51:35+05:30,9319,0,24877,,,,
2022-11-06T02:52:06+05:30,9320,0,24877,,,,
2022-11-06T02:52:36+05:30,9321,0,24877,,,,
2022-11-06T02:53:07+05:30,9322,0,24877,,,,
2022-11-06T02:53:39+05:30,9323,0,24877,,,,
2022-11-06T02:54:10+05:30,9324,0,24877,,,,
2022-11-06T02:54:40+05:30,9325,0,24877,,,,
2022-11-06T02:55:11+05:30,9326,0,24877,,,,
2022-11-06T02:55:42+05:30,9327,0,24877,,,,
2022-11-06T02:56:13+05:30,9328,0,24877,,,,
2022-11-06T02:56:44+05:30,9329,0,24877,,,,
2022-11-06T02:57:14+05:30,9330,0,24877,,,,
2022-11-06T02:57:45+05:30,9331,0,24877,,,,
2022-11-06T02:58:15+05:30,9332,0,24877,,,,
2022-11-06T02:58:46+05:30,9333,0,24877,,,,
2022-11-06T02:59:16+05:30,9334,0,24877,,,,
2022-11-06T02:59:47+05:30,9335,0,24877,,,,
2022-11-06T03:00:17+05:30,9336,0,24877,,,,
2022-11-06T03:00:48+05:30,9337,0,24877,,,,
2022-11-06T03:01:19+05:30,9338,0,24877,,,,
2022-11-06T03:01:49+05:30,9339,0,24877,,,,
2022-11-06T03:02:20+05:30,9340,0,24877,,,,
2022-11-06T03:02:54+05:30,9341,0,24877,,,,
2022-11-06T03:03:25+05:30,9342,0,24877,,,,
2022-11-06T03:03:55+05:30,9343,0,24877,,,,
2022-11-06T03:04:26+05:30,9344,0,24877,,,,
2022-11-06T03:04:56+05:30,9345,0,24877,,,,
2022-11-06T03:05:27+05:30,9346,0,24877,,,,
2022-11-06T03:05:57+05:30,9347,0,24877,,,,
2022-11-06T03:06:28+05:30,9348,0,24877,,,,
2022-11-06T03:06:58+05:30,9349,0,24877,,,,
2022-11-06T03:07:29+05:30,9350,0,24877,,,,
2022-11-06T03:08:00+05:30,9351,0,24877,,,,
2022-11-06T03:08:30+05:30,9352,0,24877,,,,
2022-11-06T03:09:01+05:30,9353,0,24877,,,,
2022-11-06T03:09:31+05:30,9354,0,24877,,,,
2022-11-06T03:10:02+05:30,9355,0,24877,,,,
2022-11-06T03:10:32+05:30,9356,0,24877,,,,
2022-11-06T03:11:03+05:30,9357,0,24877,,,,
2022-11-06T03:11:33+05:30,9358,0,24877,,,,
2022-11-06T03:12:04+05:30,9359,0,24877,,,,
2022-11-06T03:12:35+05:30,9360,0,24877,,,,
2022-11-06T03:13:05+05:30,9361,0,24877,,,,
2022-11-06T03:13:36+05:30,9362,0,24877,,,,
2022-11-06T03:14:07+05:30,9363,0,24877,,,,
2022-11-06T03:14:37+05:30,9364,0,24877,,,,
2022-11-06T03:15:08+05:30,9365,0,24877,,,,
2022-11-06T03:15:38+05:30,9366,0,24877,,,,
2022-11-06T03:16:09+05:30,9367,0,24877,,,,
2022-11-06T03:16:40+05:30,9368,0,24877,,,,
2022-11-06T03:17:10+05:30,9369,0,24877,,,,
2022-11-06T03:17:43+05:30,9370,0,24877,,,,
2022-11-06T03:18:14+05:30,9371,0,24877,,,,
2022-11-06T03:18:46+05:30,9372,0,24877,,,,
2022-11-06T03:19:19+05:30,9373,0,24877,,,,
2022-11-06T03:19:51+05:30,9374,0,24877,,,,
2022-11-06T03:20:21+05:30,9375,0,24877,,,,
2022-11-06T03:20:52+05:30,9376,0,24877,,,,
2022-11-06T03:21:22+05:30,9377,0,24877,,,,
2022-11-06T03:21:53+05:30,9378,0,24877,,,,
2022-11-06T03:22:23+05:30,9379,0,24877,,,,
2022-11-06T03:22:55+05:30,9380,0,24877,,,,
2022-11-06T03:23:28+05:30,9381,0,24877,,,,
2022-11-06T03:23:59+05:30,9382,0,24877,,,,
2022-11-06T03:24:29+05:30,9383,0,24877,,,,
2022-11-06T03:25:00+05:30,9384,0,24877,,,,
2022-11-06T03:25:30+05:30,9385,0,24877,,,,
2022-11-06T03:26:10+05:30,9386,0,24877,,,,
2022-11-06T03:26:41+05:30,9387,0,24877,,,,
2022-11-06T03:27:11+05:30,9388,0,24877,,,,
2022-11-06T03:27:42+05:30,9389,0,24877,,,,
2022-11-06T03:28:12+05:30,9390,0,24877,,,,
2022-11-06T03:28:43+05:30,9391,0,24877,,,,
2022-11-06T03:29:14+05:30,9392,0,24877,,,,
2022-11-06T03:29:44+05:30,9393,0,24877,,,,
2022-11-06T03:30:15+05:30,9394,0,24877,,,,
2022-11-06T03:30:45+05:30,9395,0,24877,,,,
2022-11-06T03:31:16+05:30,9396,0,24877,,,,
2022-11-06T03:31:47+05:30,9397,0,24877,,,,
2022-11-06T03:32:19+05:30,9398,0,24877,,,,
2022-11-06T03:32:49+05:30,9399,0,24877,,,,
2022-11-06T03:33:20+05:30,9400,0,24877,,,,
2022-11-06T03:33:52+05:30,9401,0,24877,,,,
2022-11-06T03:34:22+05:30,9402,0,24877,,,,
2022-11-06T03:34:53+05:30,9403,0,24877,,,,
2022-11-06T03:35:23+05:30,9404,0,24877,,,,
2022-11-06T03:35:54+05:30,9405,0,24877,,,,
2022-11-06T03:36:24+05:30,9406,0,24877,,,,
2022-11-06T03:36:55+05:30,9407,0,24877,,,,
2022-11-06T03:37:25+05:30,9408,0,24877,,,,
2022-11-06T03:37:56+05:30,9409,0,24877,,,,
2022-11-06T03:38:26+05:30,9410,0,24877,,,,
2022-11-06T03:38:57+05:30,9411,0,24877,,,,
2022-11-06T03:39:28+05:30,9412,0,24877,,,,
2022-11-06T03:39:58+05:30,9413,0,24877,,,,
2022-11-06T03:40:29+05:30,9414,0,24877,,,,
2022-11-06T03:40:59+05:30,9415,0,24877,,,,
2022-11-06T03:41:30+05:30,9416,0,24877,,,,
2022-11-06T03:42:00+05:30,9417,0,24877,,,,
2022-11-06T03:42:31+05:30,9418,0,24877,,,,
2022-11-06T03:43:02+05:30,9419,0,24877,,,,
2022-11-06T03:43:32+05:30,9420,0,24877,,,,
2022-11-06T03:44:03+05:30,9421,0,24877,,,,
2022-11-06T03:44:34+05:30,9422,0,24877,,,,
2022-11-06T03:45:05+05:30,9423,0,24877,,,,
2022-11-06T03:45:35+05:30,9424,0,24877,,,,
2022-11-06T03:46:06+05:30,9425,0,24877,,,,
2022-11-06T03:46:36+05:30,9426,0,24877,,,,
2022-11-06T03:47:07+05:30,9427,0,24877,,,,
2022-11-06T03:47:38+05:30,9428,0,24877,,,,
2022-11-06T03:48:08+05:30,9429,0,24877,,,,
2022-11-06T03:48:39+05:30,9430,0,24877,,,,
2022-11-06T03:49:09+05:30,9431,0,24877,,,,
2022-11-06T03:49:40+05:30,9432,0,24877,,,,
2022-11-06T03:50:10+05:30,9433,0,24877,,,,
2022-11-06T03:50:41+05:30,9434,0,24877,,,,
2022-11-06T03:51:12+05:30,9435,0,24877,,,,
2022-11-06T03:51:42+05:30,9436,0,24877,,,,
2022-11-06T03:52:13+05:30,9437,0,24877,,,,
2022-11-06T03:52:44+05:30,9438,0,24877,,,,
2022-11-06T03:53:15+05:30,9439,0,24877,,,,
2022-11-06T03:53:46+05:30,9440,0,24877,,,,
2022-11-06T03:54:17+05:30,9441,0,24877,,,,
2022-11-06T03:54:47+05:30,9442,0,24877,,,,
2022-11-06T03:55:19+05:30,9443,0,24877,,,,
2022-11-06T03:55:49+05:30,9444,0,24877,,,,
2022-11-06T03:56:20+05:30,9445,0,24877,,,,
2022-11-06T03:56:51+05:30,9446,0,24877,,,,
2022-11-06T03:57:21+05:30,9447,0,24877,,,,
2022-11-06T03:57:52+05:30,9448,0,24877,,,,
2022-11-06T03:58:22+05:30,9449,0,24877,,,,
2022-11-06T03:58:53+05:30,9450,0,24877,,,,
2022-11-06T03:59:24+05:30,9451,0,24877,,,,
2022-11-06T03:59:55+05:30,9452,0,24877,,,,
2022-11-06T04:00:26+05:30,9453,0,24877,,,,
2022-11-06T04:00:56+05:30,9454,0,24877,,,,
2022-11-06T04:01:27+05:30,9455,0,24877,,,,
2022-11-06T04:01:57+05:30,9456,0,24877,,,,
2022-11-06T04:02:28+05:30,9457,0,24877,,,,
2022-11-06T04:02:58+05:30,9458,0,24877,,,,
2022-11-06T04:03:29+05:30,9459,0,24877,,,,
2022-11-06T04:03:59+05:30,9460,0,24877,,,,
2022-11-06T04:04:30+05:30,9461,0,24877,,,,
2022-11-06T04:05:00+05:30,9462,0,24877,,,,
2022-11-06T04:05:31+05:30,9463,0,24877,,,,
2022-11-06T04:06:01+05:30,9464,1,24930,,,,
2022-11-06T04:06:32+05:30,9465,2,25009,,,,
2022-11-06T04:07:03+05:30,9466,0,25009,,,,
2022-11-06T04:07:33+05:30,9467,0,25009,,,,
2022-11-06T04:08:04+05:30,9468,0,25009,,,,
2022-11-06T04:08:35+05:30,9469,0,25009,,,,
2022-11-06T04:09:05+05:30,9470,0,25009,,,,
2022-11-06T04:09:36+05:30,9471,0,25009,,,,
2022-11-06T04:10:07+05:30,9472,0,25009,,,,
2022-11-06T04:10:37+05:30,9473,0,25009,,,,
2022-11-06T04:11:08+05:30,9474,0,25009,,,,
2022-11-06T04:11:46+05:30,9475,0,25009,,,,
2022-11-06T04:12:17+05:30,9476,0,25009,,,,
2022-11-06T04:12:47+05:30,9477,0,25009,,,,
2022-11-06T04:13:18+05:30,9478,0,25009,,,,
2022-11-06T04:13:49+05:30,9479,0,25009,,,,
2022-11-06T04:14:19+05:30,9480,0,25009,,,,
2022-11-06T04:14:50+05:30,9481,0,25009,,,,
2022-11-06T04:15:20+05:30,9482,0,25009,,,,
2022-11-06T04:15:51+05:30,9483,0,25009,,,,
2022-11-06T04:16:21+05:30,9484,0,25009,,,,
2022-11-06T04:16:52+05:30,9485,0,25009,,,,
2022-11-06T04:17:23+05:30,9486,0,25009,,,,
2022-11-06T04:17:53+05:30,9487,0,25009,,,,
2022-11-06T04:18:24+05:30,9488,0,25009,,,,
2022-11-06T04:18:54+05:30,9489,0,25009,,,,
2022-11-06T04:19:25+05:30,9490,0,25009,,,,
2022-11-06T04:19:55+05:30,9491,0,25009,,,,
2022-11-06T04:20:26+05:30,9492,0,25009,,,,
2022-11-06T04:20:56+05:30,9493,0,25009,,,,
2022-11-06T04:21:27+05:30,9494,0,25009,,,,
2022-11-06T04:21:57+05:30,9495,0,25009,,,,
2022-11-06T04:22:28+05:30,9496,0,25009,,,,
2022-11-06T04:22:58+05:30,9497,0,25009,,,,
2022-11-06T04:23:29+05:30,9498,0,25009,,,,
2022-11-06T04:24:00+05:30,9499,0,25009,,,,
2022-11-06T04:24:32+05:30,9500,0,25009,,,,
2022-11-06T04:25:03+05:30,9501,0,25009,,,,
2022-11-06T04:25:35+05:30,9502,0,25009,,,,
2022-11-06T04:26:06+05:30,9503,0,25009,,,,
2022-11-06T04:26:36+05:30,9504,0,25009,,,,
2022-11-06T04:27:07+05:30,9505,0,25009,,,,
2022-11-06T04:27:38+05:30,9506,0,25009,,,,
2022-11-06T04:28:08+05:30,9507,0,25009,,,,
2022-11-06T04:28:39+05:30,9508,0,25009,,,,
2022-11-06T04:29:09+05:30,9509,0,25009,,,,
2022-11-06T04:29:40+05:30,9510,0,25009,,,,
2022-11-06T04:30:10+05:30,9511,0,25009,,,,
2022-11-06T04:30:41+05:30,9512,0,25009,,,,
2022-11-06T04:31:11+05:30,9513,0,25009,,,,
2022-11-06T04:31:42+05:30,9514,0,25009,,,,
2022-11-06T04:32:25+05:30,9515,0,25009,,,,
2022-11-06T04:32:56+05:30,9516,0,25009,,,,
2022-11-06T04:33:26+05:30,9517,0,25009,,,,
2022-11-06T04:33:57+05:30,9518,0,25009,,,,
2022-11-06T04:34:27+05:30,9519,0,25009,,,,
2022-11-06T04:34:58+05:30,9520,0,25009,,,,
2022-11-06T04:35:29+05:30,9521,0,25009,,,,
2022-11-06T04:35:59+05:30,9522,0,25009,,,,
2022-11-06T04:36:30+05:30,9523,0,25009,,,,
2022-11-06T04:37:01+05:30,9524,0,25009,,,,
2022-11-06T04:37:32+05:30,9525,0,25009,,,,
2022-11-06T04:38:02+05:30,9526,0,25009,,,,
2022-11-06T04:38:33+05:30,9527,0,25009,,,,
2022-11-06T04:39:03+05:30,9528,0,25009,,,,
2022-11-06T04:39:34+05:30,9529,0,25009,,,,
2022-11-06T04:40:05+05:30,9530,0,25009,,,,
2022-11-06T04:40:35+05:30,9531,0,25009,,,,
2022-11-06T04:41:06+05:30,9532,0,25009,,,,
2022-11-06T04:41:36+05:30,9533,0,25009,,,,
2022-11-06T04:42:07+05:30,9534,0,25009,,,,
2022-11-06T04:42:37+05:30,9535,0,25009,,,,
2022-11-06T04:43:08+05:30,9536,0,25009,,,,
2022-11-06T04:43:38+05:30,9537,0,25009,,,,
2022-11-06T04:44:09+05:30,9538,0,25009,,,,
2022-11-06T04:44:40+05:30,9539,0,25009,,,,
2022-11-06T04:45:11+05:30,9540,0,25009,,,,
2022-11-06T04:45:44+05:30,9541,0,25009,,,,
2022-11-06T04:46:15+05:30,9542,0,25009,,,,
2022-11-06T04:46:45+05:30,9543,0,25009,,,,
2022-11-06T04:47:16+05:30,9544,0,25009,,,,
2022-11-06T04:47:46+05:30,9545,0,25009,,,,
2022-11-06T04:48:17+05:30,9546,0,25009,,,,
2022-11-06T04:48:47+05:30,9547,0,25009,,,,
2022-11-06T04:49:18+05:30,9548,0,25009,,,,
2022-11-06T04:49:48+05:30,9549,0,25009,,,,
2022-11-06T04:50:19+05:30,9550,0,25009,,,,
2022-11-06T04:50:49+05:30,9551,0,25009,,,,
2022-11-06T04:51:21+05:30,9552,0,25009,,,,
2022-11-06T04:51:52+05:30,9553,0,25009,,,,
2022-11-06T04:52:22+05:30,9554,0,25009,,,,
2022-11-06T04:52:53+05:30,9555,0,25009,,,,
2022-11-06T04:53:23+05:30,9556,0,25009,,,,
2022-11-06T04:53:54+05:30,9557,0,25009,,,,
2022-11-06T04:54:25+05:30,9558,0,25009,,,,
2022-11-06T04:54:56+05:30,9559,0,25009,,,,
2022-11-06T04:55:26+05:30,9560,0,25009,,,,
2022-11-06T04:55:57+05:30,9561,0,25009,,,,
2022-11-06T04:56:27+05:30,9562,0,25009,,,,
2022-11-06T04:56:58+05:30,9563,0,25009,,,,
2022-11-06T04:57:28+05:30,9564,0,25009,,,,
2022-11-06T04:57:59+05:30,9565,0,25009,,,,
2022-11-06T04:58:29+05:30,9566,0,25009,,,,
2022-11-06T04:59:00+05:30,9567,0,25009,,,,
2022-11-06T04:59:31+05:30,9568,0,25009,,,,
2022-11-06T05:00:02+05:30,9569,0,25009,,,,
2022-11-06T05:00:34+05:30,9570,0,25009,,,,
2022-11-06T05:01:05+05:30,9571,0,25009,,,,
2022-11-06T05:01:36+05:30,9572,0,25009,,,,
2022-11-06T05:02:06+05:30,9573,0,25009,,,,
2022-11-06T05:02:37+05:30,9574,0,25009,,,,
2022-11-06T05:03:07+05:30,9575,0,25009,,,,
2022-11-06T05:03:38+05:30,9576,0,25009,,,,
2022-11-06T05:04:16+05:30,9577,0,25009,,,,
2022-11-06T05:04:47+05:30,9578,0,25009,,,,
2022-11-06T05:05:21+05:30,9579,0,25009,,,,
2022-11-06T05:05:52+05:30,9580,0,25009,,,,
2022-11-06T05:06:22+05:30,9581,0,25009,,,,
2022-11-06T05:06:53+05:30,9582,0,25009,,,,
2022-11-06T05:07:23+05:30,9583,0,25009,,,,
2022-11-06T05:07:54+05:30,9584,0,25009,,,,
2022-11-06T05:08:25+05:30,9585,0,25009,,,,
2022-11-06T05:08:58+05:30,9586,0,25009,,,,
2022-11-06T05:09:29+05:30,9587,0,25009,,,,
2022-11-06T05:09:59+05:30,9588,0,25009,,,,
2022-11-06T05:10:31+05:30,9589,0,25009,,,,
2022-11-06T05:11:01+05:30,9590,0,25009,,,,
2022-11-06T05:11:32+05:30,9591,0,25009,,,,
2022-11-06T05:12:02+05:30,9592,0,25009,,,,
2022-11-06T05:12:33+05:30,9593,0,25009,,,,
2022-11-06T05:13:04+05:30,9594,0,25009,,,,
2022-11-06T05:13:34+05:30,9595,0,25009,,,,
2022-11-06T05:14:05+05:30,9596,0,25009,,,,
2022-11-06T05:14:37+05:30,9597,0,25009,,,,
2022-11-06T05:15:08+05:30,9598,0,25009,,,,
2022-11-06T05:15:38+05:30,9599,0,25009,,,,
2022-11-06T05:16:09+05:30,9600,0,25009,,,,
2022-11-06T05:16:40+05:30,9601,0,25009,,,,
2022-11-06T05:17:10+05:30,9602,0,25009,,,,
2022-11-06T05:17:41+05:30,9603,0,25009,,,,
2022-11-06T05:18:12+05:30,9604,0,25009,,,,
2022-11-06T05:18:42+05:30,9605,0,25009,,,,
2022-11-06T05:19:13+05:30,9606,0,25009,,,,
2022-11-06T05:19:46+05:30,9607,0,25009,,,,
2022-11-06T05:20:17+05:30,9608,0,25009,,,,
2022-11-06T05:20:47+05:30,9609,0,25009,,,,
2022-11-06T05:21:18+05:30,9610,0,25009,,,,
2022-11-06T05:21:48+05:30,9611,0,25009,,,,
2022-11-06T05:22:19+05:30,9612,0,25009,,,,
2022-11-06T05:22:53+05:30,9613,0,25009,,,,
2022-11-06T05:23:24+05:30,9614,0,25009,,,,
2022-11-06T05:23:54+05:30,9615,0,25009,,,,
2022-11-06T05:24:25+05:30,9616,0,25009,,,,
2022-11-06T05:24:55+05:30,9617,0,25009,,,,
2022-11-06T05:25:26+05:30,9618,0,25009,,,,
2022-11-06T05:25:57+05:30,9619,0,25009,,,,
2022-11-06T05:26:27+05:30,9620,0,25009,,,,
2022-11-06T05:26:58+05:30,9621,0,25009,,,,
2022-11-06T05:27:30+05:30,9622,0,25009,,,,
2022-11-06T05:28:00+05:30,9623,0,25009,,,,
2022-11-06T05:28:31+05:30,9624,0,25009,,,,
2022-11-06T05:29:04+05:30,9625,0,25009,,,,
2022-11-06T05:29:35+05:30,9626,0,25009,,,,
2022-11-06T05:30:08+05:30,9627,0,25009,,,,
2022-11-06T05:30:39+05:30,9628,0,25009,,,,
2022-11-06T05:31:10+05:30,9629,0,25009,,,,
2022-11-06T05:31:41+05:30,9630,0,25009,,,,
2022-11-06T05:32:11+05:30,9631,0,25009,,,,
2022-11-06T05:32:42+05:30,9632,0,25009,,,,
2022-11-06T05:33:16+05:30,9633,0,25009,,,,
2022-11-06T05:33:49+05:30,9634,0,25009,,,,
2022-11-06T05:34:19+05:30,9635,0,25009,,,,
2022-11-06T05:34:53+05:30,9636,0,25009,,,,
2022-11-06T05:35:26+05:30,9637,0,25009,,,,
2022-11-06T05:35:57+05:30,9638,0,25009,,,,
2022-11-06T05:36:27+05:30,9639,0,25009,,,,
2022-11-06T05:36:58+05:30,9640,0,25009,,,,
2022-11-06T05:37:28+05:30,9641,0,25009,,,,
2022-11-06T05:38:02+05:30,9642,0,25009,,,,
2022-11-06T05:38:33+05:30,9643,0,25009,,,,
2022-11-06T05:39:07+05:30,9644,0,25009,,,,
2022-11-06T05:39:38+05:30,9645,0,25009,,,,
2022-11-06T05:40:08+05:30,9646,0,25009,,,,
2022-11-06T05:40:39+05:30,9647,0,25009,,,,
2022-11-06T05:41:09+05:30,9648,0,25009,,,,
2022-11-06T05:41:40+05:30,9649,0,25009,,,,
2022-11-06T05:42:10+05:30,9650,0,25009,,,,
2022-11-06T05:42:41+05:30,9651,0,25009,,,,
2022-11-06T05:43:11+05:30,9652,0,25009,,,,
2022-11-06T05:43:42+05:30,9653,0,25009,,,,
2022-11-06T05:44:12+05:30,9654,0,25009,,,,
2022-11-06T05:44:43+05:30,9655,0,25009,,,,
2022-11-06T05:45:14+05:30,9656,0,25009,,,,
2022-11-06T05:45:45+05:30,9657,0,25009,,,,
2022-11-06T05:46:16+05:30,9658,0,25009,,,,
2022-11-06T05:46:47+05:30,9659,0,25009,,,,
2022-11-06T05:47:18+05:30,9660,0,25009,,,,
2022-11-06T05:47:49+05:30,9661,0,25009,,,,
2022-11-06T05:48:20+05:30,9662,0,25009,,,,
2022-11-06T05:48:50+05:30,9663,0,25009,,,,
2022-11-06T05:49:21+05:30,9664,0,25009,,,,
2022-11-06T05:49:52+05:30,9665,0,25009,,,,
2022-11-06T05:50:22+05:30,9666,0,25009,,,,
2022-11-06T05:50:53+05:30,9667,0,25009,,,,
2022-11-06T05:51:23+05:30,9668,0,25009,,,,
2022-11-06T05:51:54+05:30,9669,0,25009,,,,
2022-11-06T05:52:24+05:30,9670,0,25009,,,,
2022-11-06T05:52:55+05:30,9671,0,25009,,,,
2022-11-06T05:53:29+05:30,9672,0,25009,,,,
2022-11-06T05:53:59+05:30,9673,0,25009,,,,
2022-11-06T05:54:30+05:30,9674,0,25009,,,,
2022-11-06T05:55:00+05:30,9675,0,25009,,,,
2022-11-06T05:55:31+05:30,9676,0,25009,,,,
2022-11-06T05:56:01+05:30,9677,0,25009,,,,
2022-11-06T05:56:33+05:30,9678,0,25009,,,,
2022-11-06T05:57:07+05:30,9679,0,25009,,,,
2022-11-06T05:57:38+05:30,9680,0,25009,,,,
2022-11-06T05:58:08+05:30,9681,0,25009,,,,
2022-11-06T05:58:39+05:30,9682,0,25009,,,,
2022-11-06T05:59:09+05:30,9683,0,25009,,,,
2022-11-06T05:59:40+05:30,9684,0,25009,,,,
2022-11-06T06:00:10+05:30,9685,0,25009,,,,
2022-11-06T06:00:41+05:30,9686,0,25009,,,,
2022-11-06T06:01:11+05:30,9687,0,25009,,,,
2022-11-06T06:01:42+05:30,9688,0,25009,,,,
2022-11-06T06:02:13+05:30,9689,0,25009,,,,
2022-11-06T06:02:44+05:30,9690,0,25009,,,,
2022-11-06T06:03:23+05:30,9691,0,25009,,,,
2022-11-06T06:03:53+05:30,9692,0,25009,,,,
2022-11-06T06:04:24+05:30,9693,0,25009,,,,
2022-11-06T06:04:57+05:30,9694,0,25009,,,,
2022-11-06T06:05:30+05:30,9695,0,25009,,,,
2022-11-06T06:06:01+05:30,9696,0,25009,,,,
2022-11-06T06:06:31+05:30,9697,1,25046,,,,
2022-11-06T06:07:02+05:30,9698,0,25046,,,,
2022-11-06T06:07:32+05:30,9699,0,25046,,,,
2022-11-06T06:08:03+05:30,9700,0,25046,,,,
2022-11-06T06:08:34+05:30,9701,0,25046,,,,
2022-11-06T06:09:07+05:30,9702,0,25046,,,,
2022-11-06T06:09:38+05:30,9703,0,25046,,,,
2022-11-06T06:10:08+05:30,9704,0,25046,,,,
2022-11-06T06:10:39+05:30,9705,0,25046,,,,
2022-11-06T06:11:09+05:30,9706,0,25046,,,,
2022-11-06T06:11:40+05:30,9707,0,25046,,,,
2022-11-06T06:12:11+05:30,9708,0,25046,,,,
2022-11-06T06:12:41+05:30,9709,0,25046,,,,
2022-11-06T06:13:12+05:30,9710,0,25046,,,,
2022-11-06T06:13:42+05:30,9711,0,25046,,,,
2022-11-06T06:14:13+05:30,9712,0,25046,,,,
2022-11-06T06:14:43+05:30,9713,0,25046,,,,
2022-11-06T06:15:14+05:30,9714,0,25046,,,,
2022-11-06T06:15:44+05:30,9715,0,25046,,,,
2022-11-06T06:16:15+05:30,9716,0,25046,,,,
2022-11-06T06:16:45+05:30,9717,0,25046,,,,
2022-11-06T06:17:16+05:30,9718,0,25046,,,,
2022-11-06T06:17:46+05:30,9719,0,25046,,,,
2022-11-06T06:18:17+05:30,9720,0,25046,,,,
2022-11-06T06:18:48+05:30,9721,0,25046,,,,
2022-11-06T06:19:18+05:30,9722,0,25046,,,,
2022-11-06T06:19:49+05:30,9723,0,25046,,,,
2022-11-06T06:20:19+05:30,9724,0,25046,,,,
2022-11-06T06:20:50+05:30,9725,0,25046,,,,
2022-11-06T06:21:58+05:30,9726,0,25046,,,,
2022-11-06T06:22:28+05:30,9727,0,25046,,,,
2022-11-06T06:23:02+05:30,9728,0,25046,,,,
2022-11-06T06:23:33+05:30,9729,0,25046,,,,
2022-11-06T06:24:13+05:30,9730,0,25046,,,,
2022-11-06T06:24:44+05:30,9731,0,25046,,,,
2022-11-06T06:25:14+05:30,9732,0,25046,,,,
2022-11-06T06:25:48+05:30,9733,0,25046,,,,
2022-11-06T06:26:19+05:30,9734,0,25046,,,,
2022-11-06T06:26:49+05:30,9735,0,25046,,,,
2022-11-06T06:27:20+05:30,9736,0,25046,,,,
2022-11-06T06:27:58+05:30,9737,0,25046,,,,
2022-11-06T06:28:29+05:30,9738,0,25046,,,,
2022-11-06T06:29:00+05:30,9739,0,25046,,,,
2022-11-06T06:29:30+05:30,9740,0,25046,,,,
2022-11-06T06:30:01+05:30,9741,0,25046,,,,
2022-11-06T06:30:31+05:30,9742,0,25046,,,,
2022-11-06T06:31:06+05:30,9743,0,25046,,,,
2022-11-06T06:31:37+05:30,9744,0,25046,,,,
2022-11-06T06:32:07+05:30,9745,0,25046,,,,
2022-11-06T06:32:38+05:30,9746,0,25046,,,,
2022-11-06T06:33:10+05:30,9747,0,25046,,,,
2022-11-06T06:33:44+05:30,9748,0,25046,,,,
2022-11-06T06:34:28+05:30,9749,0,25046,,,,
2022-11-06T06:34:59+05:30,9750,0,25046,,,,
2022-11-06T06:35:30+05:30,9751,0,25046,,,,
2022-11-06T06:36:01+05:30,9752,0,25046,,,,
2022-11-06T06:36:31+05:30,9753,0,25046,,,,
2022-11-06T06:37:02+05:30,9754,0,25046,,,,
2022-11-06T06:37:32+05:30,9755,0,25046,,,,
2022-11-06T06:38:03+05:30,9756,0,25046,,,,
2022-11-06T06:38:33+05:30,9757,0,25046,,,,
2022-11-06T06:39:04+05:30,9758,0,25046,,,,
2022-11-06T06:39:34+05:30,9759,0,25046,,,,
2022-11-06T06:40:06+05:30,9760,0,25046,,,,
2022-11-06T06:40:37+05:30,9761,0,25046,,,,
2022-11-06T06:41:07+05:30,9762,0,25046,,,,
2022-11-06T06:41:38+05:30,9763,0,25046,,,,
2022-11-06T06:42:12+05:30,9764,0,25046,,,,
2022-11-06T06:42:43+05:30,9765,0,25046,,,,
2022-11-06T06:43:13+05:30,9766,0,25046,,,,
2022-11-06T06:43:44+05:30,9767,0,25046,,,,
2022-11-06T06:44:15+05:30,9768,0,25046,,,,
2022-11-06T06:44:46+05:30,9769,0,25046,,,,
2022-11-06T06:45:16+05:30,9770,0,25046,,,,
2022-11-06T06:45:47+05:30,9771,0,25046,,,,
2022-11-06T06:46:17+05:30,9772,0,25046,,,,
2022-11-06T06:46:48+05:30,9773,0,25046,,,,
2022-11-06T06:47:18+05:30,9774,0,25046,,,,
2022-11-06T06:47:49+05:30,9775,0,25046,,,,
2022-11-06T06:48:20+05:30,9776,0,25046,,,,
2022-11-06T06:48:50+05:30,9777,0,25046,,,,
2022-11-06T06:49:21+05:30,9778,0,25046,,,,
2022-11-06T06:49:51+05:30,9779,0,25046,,,,
2022-11-06T06:50:22+05:30,9780,0,25046,,,,
2022-11-06T06:50:52+05:30,9781,0,25046,,,,
2022-11-06T06:51:23+05:30,9782,0,25046,,,,
2022-11-06T06:51:53+05:30,9783,0,25046,,,,
2022-11-06T06:52:26+05:30,9784,0,25046,,,,
2022-11-06T06:52:57+05:30,9785,0,25046,,,,
2022-11-06T06:53:27+05:30,9786,0,25046,,,,
2022-11-06T06:53:59+05:30,9787,0,25046,,,,
2022-11-06T06:54:29+05:30,9788,0,25046,,,,
2022-11-06T06:55:00+05:30,9789,0,25046,,,,
2022-11-06T06:55:30+05:30,9790,0,25046,,,,
2022-11-06T06:56:01+05:30,9791,0,25046,,,,
2022-11-06T06:56:31+05:30,9792,0,25046,,,,
2022-11-06T06:57:02+05:30,9793,0,25046,,,,
2022-11-06T06:57:32+05:30,9794,0,25046,,,,
2022-11-06T06:58:03+05:30,9795,0,25046,,,,
